,County Code,County Name,Const Code,Constituency,CAW Code,CAW Name,Registered Voters
390,16,MACHAKOS,79,KATHIANI,391,KATHIANI CENTRAL,15070
391,16,MACHAKOS,79,KATHIANI,392,UPPER KAEWA/IVETI,14314
392,16,MACHAKOS,79,KATHIANI,393,LOWER KAEWA/KAANI,14084
393,16,MACHAKOS,80,MAVOKO,394,ATHI RIVER,44603
394,16,MACHAKOS,80,MAVOKO,395,KINANIE,14831
395,16,MACHAKOS,80,MAVOKO,396,MUTHWANI,24402
396,16,MACHAKOS,80,MAVOKO,397,SYOKIMAU/MULOLONGO,48327
397,16,MACHAKOS,81,MACHAKOS TOWN,398,KALAMA,17173
398,16,MACHAKOS,81,MACHAKOS TOWN,399,MUA,15242
399,16,MACHAKOS,81,MACHAKOS TOWN,400,MUTITUNI,14486
400,16,MACHAKOS,81,MACHAKOS TOWN,401,MACHAKOS CENTRAL,28309
401,16,MACHAKOS,81,MACHAKOS TOWN,402,MUMBUNI NORTH,13778
402,16,MACHAKOS,81,MACHAKOS TOWN,403,MUVUTI/KIIMA-KIMWE,17404
403,16,MACHAKOS,81,MACHAKOS TOWN,404,KOLA,10975
404,16,MACHAKOS,82,MWALA,405,MBIUNI,16671
405,16,MACHAKOS,82,MWALA,406,MAKUTANO/ MWALA,17815
406,16,MACHAKOS,82,MWALA,407,MASII,18523
407,16,MACHAKOS,82,MWALA,408,MUTHETHENI,12571
408,16,MACHAKOS,82,MWALA,409,WAMUNYU,14342
409,16,MACHAKOS,82,MWALA,410,KIBAUNI,9976
410,17,MAKUENI,83,MBOONI,411,TULIMANI,18803
411,17,MAKUENI,83,MBOONI,412,MBOONI,16441
412,17,MAKUENI,83,MBOONI,413,KITHUNGO/KITUNDU,13472
413,17,MAKUENI,83,MBOONI,414,KITETA/KISAU,20020
414,17,MAKUENI,83,MBOONI,415,WAIA-KAKO,13127
415,17,MAKUENI,83,MBOONI,416,KALAWA,14166
416,17,MAKUENI,84,KILOME,417,KASIKEU,23435
417,17,MAKUENI,84,KILOME,418,MUKAA,14484
418,17,MAKUENI,84,KILOME,419,KIIMA KIU/KALANZONI,21259
419,17,MAKUENI,85,KAITI,420,UKIA,22344
420,17,MAKUENI,85,KAITI,421,KEE,12212
421,17,MAKUENI,85,KAITI,422,KILUNGU,16858
422,17,MAKUENI,85,KAITI,423,ILIMA,13774
423,17,MAKUENI,86,MAKUENI,424,WOTE,19472
424,17,MAKUENI,86,MAKUENI,425,MUVAU/KIKUUMINI,13583
425,17,MAKUENI,86,MAKUENI,426,MAVINDINI,11154
426,17,MAKUENI,86,MAKUENI,427,KITISE/KITHUKI,11691
427,17,MAKUENI,86,MAKUENI,428,KATHONZWENI,14661
428,17,MAKUENI,86,MAKUENI,429,NZAUI/KILILI/KALAMBA,18381
429,17,MAKUENI,86,MAKUENI,430,MBITINI,13770
430,17,MAKUENI,87,KIBWEZI WEST,431,MAKINDU,22953
431,17,MAKUENI,87,KIBWEZI WEST,432,NGUUMO,14185
432,17,MAKUENI,87,KIBWEZI WEST,433,KIKUMBULYU NORTH,9889
433,17,MAKUENI,87,KIBWEZI WEST,434,KIKUMBULYU SOUTH,14056
434,17,MAKUENI,87,KIBWEZI WEST,435,NGUU/MASUMBA,13747
435,17,MAKUENI,87,KIBWEZI WEST,436,EMALI/MULALA,16724
436,17,MAKUENI,88,KIBWEZI EAST,437,MASONGALENI,14271
437,17,MAKUENI,88,KIBWEZI EAST,438,MTITO ANDEI,17622
438,17,MAKUENI,88,KIBWEZI EAST,439,THANGE,17020
439,17,MAKUENI,88,KIBWEZI EAST,440,IVINGONI/NZAMBANI,15827
440,18,NYANDARUA,89,KINANGOP,441,ENGINEER,16199
441,18,NYANDARUA,89,KINANGOP,442,GATHARA,18144
442,18,NYANDARUA,89,KINANGOP,443,NORTH KINANGOP,11265
443,18,NYANDARUA,89,KINANGOP,444,MURUNGARU,15669
444,18,NYANDARUA,89,KINANGOP,445,NJABINI\KIBURU,12793
445,18,NYANDARUA,89,KINANGOP,446,NYAKIO,15177
446,18,NYANDARUA,89,KINANGOP,447,GITHABAI,11473
447,18,NYANDARUA,89,KINANGOP,448,MAGUMU,14827
448,18,NYANDARUA,90,KIPIPIRI,449,WANJOHI,17474
449,18,NYANDARUA,90,KIPIPIRI,450,KIPIPIRI,14364
450,18,NYANDARUA,90,KIPIPIRI,451,GETA,11098
451,18,NYANDARUA,90,KIPIPIRI,452,GITHIORO,11692
452,18,NYANDARUA,91,OL KALOU,453,KARAU,13594
453,18,NYANDARUA,91,OL KALOU,454,KANJUIRI RANGE,15596
454,18,NYANDARUA,91,OL KALOU,455,MIRANGINE,14695
455,18,NYANDARUA,91,OL KALOU,456,KAIMBAGA,13540
456,18,NYANDARUA,91,OL KALOU,457,RURII,15572
457,18,NYANDARUA,92,OL JOROK,458,GATHANJI,12792
458,18,NYANDARUA,92,OL JOROK,459,GATIMU,14875
459,18,NYANDARUA,92,OL JOROK,460,WERU,18548
460,18,NYANDARUA,92,OL JOROK,461,CHARAGITA,13932
461,18,NYANDARUA,93,NDARAGWA,462,LESHAU/PONDO,13842
462,18,NYANDARUA,93,NDARAGWA,463,KIRIITA,12977
463,18,NYANDARUA,93,NDARAGWA,464,CENTRAL,18113
464,18,NYANDARUA,93,NDARAGWA,465,SHAMATA,12914
465,19,NYERI,94,TETU,466,DEDAN KIMANTHI,14401
466,19,NYERI,94,TETU,467,WAMAGANA,22275
467,19,NYERI,94,TETU,468,AGUTHI-GAAKI,18310
468,19,NYERI,95,KIENI,469,MWEIGA,12064
469,19,NYERI,95,KIENI,470,NAROMORU KIAMATHAGA,17731
470,19,NYERI,95,KIENI,471,MWIYOGO/ENDARASHA,12691
471,19,NYERI,95,KIENI,472,MUGUNDA,16080
472,19,NYERI,95,KIENI,473,GATARAKWA,12086
473,19,NYERI,95,KIENI,474,THEGU RIVER,16778
474,19,NYERI,95,KIENI,475,KABARU,13280
475,19,NYERI,95,KIENI,476,GAKAWA,13863
476,19,NYERI,96,MATHIRA,477,RUGURU,14670
477,19,NYERI,96,MATHIRA,478,MAGUTU,13383
478,19,NYERI,96,MATHIRA,479,IRIAINI,18020
479,19,NYERI,96,MATHIRA,480,KONYU,13428
480,19,NYERI,96,MATHIRA,481,KIRIMUKUYU,18171
481,19,NYERI,96,MATHIRA,482,KARATINA TOWN,26820
482,19,NYERI,97,OTHAYA,483,MAHIGA,15138
483,19,NYERI,97,OTHAYA,484,IRIA-INI,19309
484,19,NYERI,97,OTHAYA,485,CHINGA,15143
485,19,NYERI,97,OTHAYA,486,KARIMA,12289
486,19,NYERI,98,MUKURWEINI,487,GIKONDI,12644
487,19,NYERI,98,MUKURWEINI,488,RUGI,13959
488,19,NYERI,98,MUKURWEINI,489,MUKURWE-INI WEST,12801
489,19,NYERI,98,MUKURWEINI,490,MUKURWE-INI CENTRAL,19130
490,19,NYERI,99,NYERI TOWN,491,KIGANJO/MATHARI,15985
491,19,NYERI,99,NYERI TOWN,492,RWARE,29246
492,19,NYERI,99,NYERI TOWN,493,GATITU/MURUGURU,11363
493,19,NYERI,99,NYERI TOWN,494,RURING'U,13780
494,19,NYERI,99,NYERI TOWN,495,KAMAKWA/MUKARO,16794
495,20,KIRINYAGA,100,MWEA,496,MUTITHI,19226
496,20,KIRINYAGA,100,MWEA,497,KANGAI,12568
497,20,KIRINYAGA,100,MWEA,498,THIBA,15157
498,20,KIRINYAGA,100,MWEA,499,WAMUMU,12249
499,20,KIRINYAGA,100,MWEA,500,NYANGATI,17095
500,20,KIRINYAGA,100,MWEA,501,MURINDUKO,18935
501,20,KIRINYAGA,100,MWEA,502,GATHIGIRIRI,11993
502,20,KIRINYAGA,100,MWEA,503,TEBERE,24491
503,20,KIRINYAGA,101,GICHUGU,504,KABARE,27559
504,20,KIRINYAGA,101,GICHUGU,505,BARAGWI,16311
505,20,KIRINYAGA,101,GICHUGU,506,NJUKIINI,16338
506,20,KIRINYAGA,101,GICHUGU,507,NGARIAMA,13976
507,20,KIRINYAGA,101,GICHUGU,508,KARUMANDI,18311
508,20,KIRINYAGA,102,NDIA,509,MUKURE,22087
509,20,KIRINYAGA,102,NDIA,510,KIINE,27843
510,20,KIRINYAGA,102,NDIA,511,KARITI,19813
511,20,KIRINYAGA,103,KIRINYAGA CENTRAL,512,MUTIRA,18169
512,20,KIRINYAGA,103,KIRINYAGA CENTRAL,513,KANYEKINI,21863
513,20,KIRINYAGA,103,KIRINYAGA CENTRAL,514,KERUGOYA,24745
514,20,KIRINYAGA,103,KIRINYAGA CENTRAL,515,INOI,17272
515,21,MURANG'A,104,KANGEMA,516,KANYENYA-INI,15567
516,21,MURANG'A,104,KANGEMA,517,MUGURU,23583
517,21,MURANG'A,104,KANGEMA,518,RWATHIA,12852
518,21,MURANG'A,105,MATHIOYA,519,GITUGI,20421
519,21,MURANG'A,105,MATHIOYA,520,KIRU,22212
520,21,MURANG'A,105,MATHIOYA,521,KAMACHARIA,15469
521,21,MURANG'A,106,KIHARU,522,WANGU,17355
522,21,MURANG'A,106,KIHARU,523,MUGOIRI,19001
523,21,MURANG'A,106,KIHARU,524,MBIRI,20473
524,21,MURANG'A,106,KIHARU,525,TOWNSHIP,24462
525,21,MURANG'A,106,KIHARU,526,MURARANDIA,17998
526,21,MURANG'A,106,KIHARU,527,GATURI,20100
527,21,MURANG'A,107,KIGUMO,528,KAHUMBU,11652
528,21,MURANG'A,107,KIGUMO,529,MUTHITHI,14559
529,21,MURANG'A,107,KIGUMO,530,KIGUMO,15527
530,21,MURANG'A,107,KIGUMO,531,KANGARI,22170
531,21,MURANG'A,107,KIGUMO,532,KINYONA,18701
532,21,MURANG'A,108,MARAGWA,533,KIMORORI/WEMPA,26433
533,21,MURANG'A,108,MARAGWA,534,MAKUYU,16588
534,21,MURANG'A,108,MARAGWA,535,KAMBITI,13186
535,21,MURANG'A,108,MARAGWA,536,KAMAHUHA,16236
536,21,MURANG'A,108,MARAGWA,537,ICHAGAKI,13524
537,21,MURANG'A,108,MARAGWA,538,NGINDA,16416
538,21,MURANG'A,109,KANDARA,539,NG'ARARIA,13776
539,21,MURANG'A,109,KANDARA,540,MURUKA,16240
540,21,MURANG'A,109,KANDARA,541,KAGUNDU-INI,19129
541,21,MURANG'A,109,KANDARA,542,GAICHANJIRU,16280
542,21,MURANG'A,109,KANDARA,543,ITHIRU,18335
543,21,MURANG'A,109,KANDARA,544,RUCHU,21388
544,21,MURANG'A,110,GATANGA,545,ITHANGA,11310
545,21,MURANG'A,110,GATANGA,546,KAKUZI/MITUBIRI,15291
546,21,MURANG'A,110,GATANGA,547,MUGUMO-INI,14252
547,21,MURANG'A,110,GATANGA,548,KIHUMBU-INI,17142
548,21,MURANG'A,110,GATANGA,549,GATANGA,16842
549,21,MURANG'A,110,GATANGA,550,KARIARA,26459
550,22,KIAMBU,111,GATUNDU SOUTH,551,KIAMWANGI,13808
551,22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,19067
552,22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,14486
553,22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,32499
554,22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,19246
555,22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,15208
556,22,KIAMBU,112,GATUNDU NORTH,557,CHANIA,18324
557,22,KIAMBU,112,GATUNDU NORTH,558,MANG'U,19032
558,22,KIAMBU,113,JUJA,559,MURERA,18075
559,22,KIAMBU,113,JUJA,560,THETA,31397
560,22,KIAMBU,113,JUJA,561,JUJA,36666
561,22,KIAMBU,113,JUJA,562,WITEITHIE,25933
562,22,KIAMBU,113,JUJA,563,KALIMONI,22567
563,22,KIAMBU,114,THIKA TOWN,564,TOWNSHIP,44623
564,22,KIAMBU,114,THIKA TOWN,565,KAMENU,55315
565,22,KIAMBU,114,THIKA TOWN,566,HOSPITAL,33423
566,22,KIAMBU,114,THIKA TOWN,567,GATUANYAGA,12555
567,22,KIAMBU,114,THIKA TOWN,568,NGOLIBA,10102
568,22,KIAMBU,115,RUIRU,569,GITOTHUA,16154
569,22,KIAMBU,115,RUIRU,570,BIASHARA,38706
570,22,KIAMBU,115,RUIRU,571,GATONGORA,15760
571,22,KIAMBU,115,RUIRU,572,KAHAWA SUKARI,11697
572,22,KIAMBU,115,RUIRU,573,KAHAWA WENDANI,17183
573,22,KIAMBU,115,RUIRU,574,KIUU,25920
574,22,KIAMBU,115,RUIRU,575,MWIKI,32582
575,22,KIAMBU,115,RUIRU,576,MWIHOKO,14086
576,22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI,27596
577,22,KIAMBU,116,GITHUNGURI,578,GITHIGA,20616
578,22,KIAMBU,116,GITHUNGURI,579,IKINU,17450
579,22,KIAMBU,116,GITHUNGURI,580,NGEWA,18876
580,22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,20054
581,22,KIAMBU,117,KIAMBU,582,TING'ANG'A,14457
582,22,KIAMBU,117,KIAMBU,583,NDUMBERI,22095
583,22,KIAMBU,117,KIAMBU,584,RIABAI,15896
584,22,KIAMBU,117,KIAMBU,585,TOWNSHIP,34538
585,22,KIAMBU,118,KIAMBAA,586,CIANDA,12842
586,22,KIAMBU,118,KIAMBAA,587,KARURI,23677
587,22,KIAMBU,118,KIAMBAA,588,NDENDERU,28523
588,22,KIAMBU,118,KIAMBAA,589,MUCHATHA,19412
589,22,KIAMBU,118,KIAMBAA,590,KIHARA,19814
590,22,KIAMBU,119,KABETE,591,GITARU,18481
591,22,KIAMBU,119,KABETE,592,MUGUGA,19681
592,22,KIAMBU,119,KABETE,593,NYADHUNA,21701
593,22,KIAMBU,119,KABETE,594,KABETE,20571
594,22,KIAMBU,119,KABETE,595,UTHIRU,11341
595,22,KIAMBU,120,KIKUYU,596,KARAI,15710
596,22,KIAMBU,120,KIKUYU,597,NACHU,14044
597,22,KIAMBU,120,KIKUYU,598,SIGONA,19571
598,22,KIAMBU,120,KIKUYU,599,KIKUYU,30130
599,22,KIAMBU,120,KIKUYU,600,KINOO,19303
600,22,KIAMBU,121,LIMURU,601,BIBIRIONI,14044
601,22,KIAMBU,121,LIMURU,602,LIMURU CENTRAL,26587
602,22,KIAMBU,121,LIMURU,603,NDEIYA,17035
603,22,KIAMBU,121,LIMURU,604,LIMURU EAST,17375
604,22,KIAMBU,121,LIMURU,605,NGECHA TIGONI,17978
605,22,KIAMBU,122,LARI,606,KINALE,16503
606,22,KIAMBU,122,LARI,607,KIJABE,19124
607,22,KIAMBU,122,LARI,608,NYANDUMA,14572
608,22,KIAMBU,122,LARI,609,KAMBURU,12018
609,22,KIAMBU,122,LARI,610,LARI/KIRENGA,18979
610,23,TURKANA,123,TURKANA NORTH,611,KAERIS,6586
611,23,TURKANA,123,TURKANA NORTH,612,LAKE ZONE,10896
612,23,TURKANA,123,TURKANA NORTH,613,LAPUR,7188
613,23,TURKANA,123,TURKANA NORTH,614,KAALENG/KAIKOR,8148
614,23,TURKANA,123,TURKANA NORTH,615,KIBISH,3684
615,23,TURKANA,123,TURKANA NORTH,616,NAKALALE,6435
616,23,TURKANA,124,TURKANA WEST,617,KAKUMA,12153
617,23,TURKANA,124,TURKANA WEST,618,LOPUR,5697
618,23,TURKANA,124,TURKANA WEST,619,LETEA,5348
619,23,TURKANA,124,TURKANA WEST,620,SONGOT,4733
620,23,TURKANA,124,TURKANA WEST,621,KALOBEYEI,5099
621,23,TURKANA,124,TURKANA WEST,622,LOKICHOGGIO,5490
622,23,TURKANA,124,TURKANA WEST,623,NANAAM,4153
623,23,TURKANA,125,TURKANA CENTRAL,624,KERIO DELTA,10672
624,23,TURKANA,125,TURKANA CENTRAL,625,KANG'ATOTHA,7625
625,23,TURKANA,125,TURKANA CENTRAL,626,KALOKOL,9179
626,23,TURKANA,125,TURKANA CENTRAL,627,LODWAR TOWNSHIP,17273
627,23,TURKANA,125,TURKANA CENTRAL,628,KANAMKEMER,11222
628,23,TURKANA,126,LOIMA,629,KOTARUK/LOBEI,8174
629,23,TURKANA,126,LOIMA,630,TURKWEL,19528
630,23,TURKANA,126,LOIMA,631,LOIMA,3978
631,23,TURKANA,126,LOIMA,632,LOKIRIAMA/LORENGIPPI,4835
632,23,TURKANA,127,TURKANA SOUTH,633,KAPUTIR,4123
633,23,TURKANA,127,TURKANA SOUTH,634,KATILU,13254
634,23,TURKANA,127,TURKANA SOUTH,635,LOBOKAT,4259
635,23,TURKANA,127,TURKANA SOUTH,636,KALAPATA,4329
636,23,TURKANA,127,TURKANA SOUTH,637,LOKICHAR,14467
637,23,TURKANA,128,TURKANA EAST,638,KAPEDO/NAPEITOM,3721
638,23,TURKANA,128,TURKANA EAST,639,KATILIA,6357
639,23,TURKANA,128,TURKANA EAST,640,LOKORI/KOCHODIN,9922
640,24,WEST POKOT,129,KAPENGURIA,641,RIWO,13552
641,24,WEST POKOT,129,KAPENGURIA,642,KAPENGURIA,12074
642,24,WEST POKOT,129,KAPENGURIA,643,MNAGEI,18201
643,24,WEST POKOT,129,KAPENGURIA,644,SIYOI,8279
644,24,WEST POKOT,129,KAPENGURIA,645,ENDUGH,8360
645,24,WEST POKOT,129,KAPENGURIA,646,SOOK,6074
646,24,WEST POKOT,130,SIGOR,647,SEKERR,9432
647,24,WEST POKOT,130,SIGOR,648,MASOOL,8187
648,24,WEST POKOT,130,SIGOR,649,LOMUT,12395
649,24,WEST POKOT,130,SIGOR,650,WEIWEI,13920
650,24,WEST POKOT,131,KACHELIBA,651,SUAM,8262
651,24,WEST POKOT,131,KACHELIBA,652,KODICH,8354
652,24,WEST POKOT,131,KACHELIBA,653,KASEI,7384
653,24,WEST POKOT,131,KACHELIBA,654,KAPCHOK,7416
654,24,WEST POKOT,131,KACHELIBA,655,KIWAWA,8658
655,24,WEST POKOT,131,KACHELIBA,656,ALALE,11072
656,24,WEST POKOT,132,POKOT SOUTH,657,CHEPARERIA,18494
657,24,WEST POKOT,132,POKOT SOUTH,658,BATEI,13075
658,24,WEST POKOT,132,POKOT SOUTH,659,LELAN,15095
659,24,WEST POKOT,132,POKOT SOUTH,660,TAPACH,11742
660,25,SAMBURU,133,SAMBURU WEST,661,LODOKEJEK,7458
661,25,SAMBURU,133,SAMBURU WEST,662,SUGUTA MARMAR,7199
662,25,SAMBURU,133,SAMBURU WEST,663,MARALAL,17580
663,25,SAMBURU,133,SAMBURU WEST,664,LOOSUK,5280
664,25,SAMBURU,133,SAMBURU WEST,665,PORO,5873
665,25,SAMBURU,134,SAMBURU NORTH,666,EL-BARTA,5678
666,25,SAMBURU,134,SAMBURU NORTH,667,NACHOLA,3194
667,25,SAMBURU,134,SAMBURU NORTH,668,NDOTO,6088
668,25,SAMBURU,134,SAMBURU NORTH,669,NYIRO,5779
669,25,SAMBURU,134,SAMBURU NORTH,670,ANGATA NANYOKIE,4204
670,25,SAMBURU,134,SAMBURU NORTH,671,BAAWA,4887
671,25,SAMBURU,135,SAMBURU EAST,672,WASO,6707
672,25,SAMBURU,135,SAMBURU EAST,673,WAMBA WEST,6816
673,25,SAMBURU,135,SAMBURU EAST,674,WAMBA EAST,8017
674,25,SAMBURU,135,SAMBURU EAST,675,WAMBA NORTH,5254
675,26,TRANS NZOIA,136,KWANZA,676,KAPOMBOI,21873
676,26,TRANS NZOIA,136,KWANZA,677,KWANZA,21487
677,26,TRANS NZOIA,136,KWANZA,678,KEIYO,14969
678,26,TRANS NZOIA,136,KWANZA,679,BIDII,17510
679,26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA,19068
680,26,TRANS NZOIA,137,ENDEBESS,681,ENDEBESS,15467
681,26,TRANS NZOIA,137,ENDEBESS,682,MATUMBEI,16153
682,26,TRANS NZOIA,138,SABOTI,683,KINYORO,17994
683,26,TRANS NZOIA,138,SABOTI,684,MATISI,26038
684,26,TRANS NZOIA,138,SABOTI,685,TUWANI,20232
685,26,TRANS NZOIA,138,SABOTI,686,SABOTI,14202
686,26,TRANS NZOIA,138,SABOTI,687,MACHEWA,8918
687,26,TRANS NZOIA,139,KIMININI,688,KIMININI,17302
688,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,18759
689,26,TRANS NZOIA,139,KIMININI,690,SIRENDE,12311
690,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,14565
691,26,TRANS NZOIA,139,KIMININI,692,SIKHENDU,11573
692,26,TRANS NZOIA,139,KIMININI,693,NABISWA,18730
693,26,TRANS NZOIA,140,CHERANGANY,694,SINYERERE,11603
694,26,TRANS NZOIA,140,CHERANGANY,695,MAKUTANO,9318
695,26,TRANS NZOIA,140,CHERANGANY,696,KAPLAMAI,13319
696,26,TRANS NZOIA,140,CHERANGANY,697,MOTOSIET,15528
697,26,TRANS NZOIA,140,CHERANGANY,698,CHERANGANY/SUWERWA,16734
698,26,TRANS NZOIA,140,CHERANGANY,699,CHEPSIRO/KIPTOROR,11725
699,26,TRANS NZOIA,140,CHERANGANY,700,SITATUNGA,13603
700,27,UASIN GISHU,141,SOY,701,MOI'S BRIDGE,12754
701,27,UASIN GISHU,141,SOY,702,KAPKURES,9020
702,27,UASIN GISHU,141,SOY,703,ZIWA,17523
703,27,UASIN GISHU,141,SOY,704,SEGERO/BARSOMBE,13972
704,27,UASIN GISHU,141,SOY,705,KIPSOMBA,9928
705,27,UASIN GISHU,141,SOY,706,SOY,11500
706,27,UASIN GISHU,141,SOY,707,KUINET/KAPSUSWA,18005
707,27,UASIN GISHU,142,TURBO,708,NGENYILEL,13131
708,27,UASIN GISHU,142,TURBO,709,TAPSAGOI,16483
709,27,UASIN GISHU,142,TURBO,710,KAMAGUT,16462
710,27,UASIN GISHU,142,TURBO,711,KIPLOMBE,26347
711,27,UASIN GISHU,142,TURBO,712,KAPSAOS,16119
712,27,UASIN GISHU,142,TURBO,713,HURUMA,31660
713,27,UASIN GISHU,143,MOIBEN,714,TEMBELIO,15237
714,27,UASIN GISHU,143,MOIBEN,715,SERGOIT,10267
715,27,UASIN GISHU,143,MOIBEN,716,KARUNA/MEIBEKI,12979
716,27,UASIN GISHU,143,MOIBEN,717,MOIBEN,14350
717,27,UASIN GISHU,143,MOIBEN,718,KIMUMU,25044
718,27,UASIN GISHU,144,AINABKOI,719,KAPSOYA,23578
719,27,UASIN GISHU,144,AINABKOI,720,KAPTAGAT,19923
720,27,UASIN GISHU,144,AINABKOI,721,AINABKOI/OLARE,19105
721,27,UASIN GISHU,145,KAPSERET,722,SIMAT/KAPSERET,15275
722,27,UASIN GISHU,145,KAPSERET,723,KIPKENYO,15509
723,27,UASIN GISHU,145,KAPSERET,724,NGERIA,11103
724,27,UASIN GISHU,145,KAPSERET,725,MEGUN,8159
725,27,UASIN GISHU,145,KAPSERET,726,LANGAS,24763
726,27,UASIN GISHU,146,KESSES,727,RACECOURSE,20872
727,27,UASIN GISHU,146,KESSES,728,CHEPTIRET/KIPCHAMO,16723
728,27,UASIN GISHU,146,KESSES,729,TULWET/CHUIYAT,20134
729,27,UASIN GISHU,146,KESSES,730,TARAKWA,20213
730,28,ELGEYO/MARAKWET,147,MARAKWET EAST,731,KAPYEGO,8415
731,28,ELGEYO/MARAKWET,147,MARAKWET EAST,732,SAMBIRIR,13394
732,28,ELGEYO/MARAKWET,147,MARAKWET EAST,733,ENDO,14238
733,28,ELGEYO/MARAKWET,147,MARAKWET EAST,734,EMBOBUT / EMBULOT,7625
734,28,ELGEYO/MARAKWET,148,MARAKWET WEST,735,LELAN,10081
735,28,ELGEYO/MARAKWET,148,MARAKWET WEST,736,SENGWER,9603
736,28,ELGEYO/MARAKWET,148,MARAKWET WEST,737,CHERANG'ANY/CHEBORORWA,9679
737,28,ELGEYO/MARAKWET,148,MARAKWET WEST,738,MOIBEN/KUSERWO,10775
738,28,ELGEYO/MARAKWET,148,MARAKWET WEST,739,KAPSOWAR,13187
739,28,ELGEYO/MARAKWET,148,MARAKWET WEST,740,ARROR,5243
740,28,ELGEYO/MARAKWET,149,KEIYO NORTH,741,EMSOO,6461
741,28,ELGEYO/MARAKWET,149,KEIYO NORTH,742,KAMARINY,17416
742,28,ELGEYO/MARAKWET,149,KEIYO NORTH,743,KAPCHEMUTWA,15672
743,28,ELGEYO/MARAKWET,149,KEIYO NORTH,744,TAMBACH,9698
744,28,ELGEYO/MARAKWET,150,KEIYO SOUTH,745,KAPTARAKWA,10426
745,28,ELGEYO/MARAKWET,150,KEIYO SOUTH,746,CHEPKORIO,14294
746,28,ELGEYO/MARAKWET,150,KEIYO SOUTH,747,SOY NORTH,9194
747,28,ELGEYO/MARAKWET,150,KEIYO SOUTH,748,SOY SOUTH,10367
748,28,ELGEYO/MARAKWET,150,KEIYO SOUTH,749,KABIEMIT,10136
749,28,ELGEYO/MARAKWET,150,KEIYO SOUTH,750,METKEI,7980
750,29,NANDI,151,TINDERET,751,SONGHOR/SOBA,19275
751,29,NANDI,151,TINDERET,752,TINDIRET,14259
752,29,NANDI,151,TINDERET,753,CHEMELIL/CHEMASE,8377
753,29,NANDI,151,TINDERET,754,KAPSIMOTWO,9535
754,29,NANDI,152,ALDAI,755,KABWARENG,11616
755,29,NANDI,152,ALDAI,756,TERIK,8867
756,29,NANDI,152,ALDAI,757,KEMELOI-MARABA,16371
757,29,NANDI,152,ALDAI,758,KOBUJOI,14495
